linkUrl,customEvent:DATAGOV_dataset_organization,customEvent:DATAGOV_dataset_publisher,fileExtension,fileName,pageLocation,pageTitle,eventCount
https://data.chhs.ca.gov/dataset/e19b8fba-7c04-495b-8e2f-90d041e1bb59/resource/0530a62e-0871-4542-a5,State of California,ca-gov,csv,blueprint_data_chart_060821.csv,https://catalog.data.gov/dataset/covid-19-blueprint-for-a-safer-economy-data-chart-archived-b04af,COVID-19 Blueprint for a Safer Economy Data Chart (ARCHIVED) - Catalog,2
https://data.chhs.ca.gov/dataset/e283ee5a-cf18-4f20-a92c-ee94a2866ccd/resource/77f6c0ad-5b27-49e0-9f,State of California,ca-gov,zip,vaccine-progress-dashboard-z95l55da.zip,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-b9673,COVID-19 Vaccine Progress Dashboard Data - Catalog,2
https://data.chhs.ca.gov/dataset/e283ee5a-cf18-4f20-a92c-ee94a2866ccd/resource/8ea8fc2b-7b17-4db1-a9,State of California,ca-gov,csv,covid19vaccinesadministeredbydemographics.csv,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-b9673,COVID-19 Vaccine Progress Dashboard Data - Catalog,2
https://data.chhs.ca.gov/dataset/e283ee5a-cf18-4f20-a92c-ee94a2866ccd/resource/a4b01fad-f75d-4a8c-a8,State of California,ca-gov,csv,covid19vaccinesadministeredbydemographics-booster-archived.csv,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-b9673,COVID-19 Vaccine Progress Dashboard Data - Catalog,2
https://data.chhs.ca.gov/dataset/e283ee5a-cf18-4f20-a92c-ee94a2866ccd/resource/d995e0fa-aa50-43e3-97,State of California,ca-gov,xlsx,covid-19-progress-dashboard-data-dictionary_apr2024.xlsx,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-b9673,COVID-19 Vaccine Progress Dashboard Data - Catalog,2
https://data.chhs.ca.gov/dataset/e283ee5a-cf18-4f20-a92c-ee94a2866ccd/resource/faee36da-bd8c-40f7-96,State of California,ca-gov,csv,covid19vaccinesadministeredbydemographics.csv,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-b9673,COVID-19 Vaccine Progress Dashboard Data - Catalog,2
https://data.chhs.ca.gov/dataset/e3507cc2-5a02-496c-bcff-bdf37b45a0e3/resource/93d84326-04ee-435f-9d,State of California,ca-gov,xlsx,covid19-outbreaks-odp-data-dictionary_2021-08-11.xlsx,https://catalog.data.gov/dataset/covid-19-outbreak-data-88e30,COVID-19 Outbreak Data - Catalog,2
https://data.chhs.ca.gov/dataset/e3507cc2-5a02-496c-bcff-bdf37b45a0e3/resource/cf208dba-89a2-4278-8b,State of California,ca-gov,csv,covid-19outbreaksbymonth_05nov24.csv,https://catalog.data.gov/dataset/covid-19-outbreak-data-88e30,COVID-19 Outbreak Data - Catalog,2
https://data.chhs.ca.gov/dataset/e39edc8e-9db1-40a7-9e87-89169401c3f5/resource/b1dd1f0d-5a51-49e9-ad,State of California,ca-gov,zip,covid-19-post-vaccination-infection-data-7q7ujk.zip,https://catalog.data.gov/dataset/covid-19-post-vaccination-infection-data-archived-a6744,COVID-19 Post-Vaccination Infection Data (ARCHIVED) - Catalog,2
https://data.chhs.ca.gov/dataset/e39edc8e-9db1-40a7-9e87-89169401c3f5/resource/c5978614-6a23-450b-b6,State of California,ca-gov,csv,covid19postvaxstatewidestats.csv,https://catalog.data.gov/dataset/covid-19-post-vaccination-infection-data-archived-a6744,COVID-19 疫苗接种后感染数据（已存档）- 目录,2
https://data.chhs.ca.gov/dataset/e5095eba-b0f3-4050-a971-cf5c17f5ede3/resource/48772b13-65c3-4140-89,State of California,ca-gov,xlsx,hci_licensed_daycare_centers_760_ca_re_co_cd_pl_ct_110215-ada2.xlsx,https://catalog.data.gov/dataset/number-of-licensed-day-care-center-slots-per-1000-children-aged-0-5-years-50e7f,"Number of licensed day care center slots per 1,000 children aged 0-5 years - Catalog",2
https://data.chhs.ca.gov/dataset/e54d331c-65d3-4c6e-b4ba-390bd7024248/resource/2be5663e-8862-42e8-bd,State of California,ca-gov,csv,new-drug-data-jan-apr-2024.csv,https://catalog.data.gov/dataset/prescription-drugs-introduced-to-market-b9ac6,Prescription Drugs Introduced to Market - Catalog,2
https://data.chhs.ca.gov/dataset/e6232106-f24c-49a4-9d2e-84346daaf3c4/resource/b47cc9f8-4efb-484c-87,State of California,ca-gov,csv,kta-statewide-data-mar-2024.csv,https://catalog.data.gov/dataset/katie-a-specialty-mental-health-datasets-09cfc,Katie A. Specialty Mental Health Datasets - Catalog,2
https://data.chhs.ca.gov/dataset/ea0c8ca9-023e-46a3-b95b-b9d4ab8ec195/resource/1664fdb7-0b40-450e-82,State of California,ca-gov,docx,data-importing-instructions-for-excel.docx,https://catalog.data.gov/dataset/hospital-annual-financial-data-selected-data-pivot-tables-a3e84/resource/b2be6774-0c0a-410c-9980-c0f4a82fb000,Hospital Annual Financial Data - Selected Data & Pivot Tables - Data Importing Instructions for Excel - Catalog,2
https://data.chhs.ca.gov/dataset/ea0c8ca9-023e-46a3-b95b-b9d4ab8ec195/resource/1664fdb7-0b40-450e-82,State of California,ca-gov,docx,data-importing-instructions-for-excel.docx,https://catalog.data.gov/dataset/hospital-annual-financial-data-selected-data-pivot-tables-a3e84/resource/b2be6774-0c0a-410c-9980-c0f4a82fb000?inner_span=True,Hospital Annual Financial Data - Selected Data & Pivot Tables - Data Importing Instructions for Excel - Catalog,2
https://data.chhs.ca.gov/dataset/ea0c8ca9-023e-46a3-b95b-b9d4ab8ec195/resource/29bacfe7-a98d-4183-92,State of California,ca-gov,xls,hafd2021-pivot.xls,https://catalog.data.gov/dataset/hospital-annual-financial-data-selected-data-pivot-tables-a3e84,Hospital Annual Financial Data - Selected Data & Pivot Tables - Catalog,2
https://data.chhs.ca.gov/dataset/ea0c8ca9-023e-46a3-b95b-b9d4ab8ec195/resource/55a80dcf-da3b-4616-80,State of California,ca-gov,xls,2015-2019-hospital-trends-pivot.xls,https://catalog.data.gov/dataset/hospital-annual-financial-data-selected-data-pivot-tables-a3e84,Hospital Annual Financial Data - Selected Data & Pivot Tables - Catalog,2
https://data.chhs.ca.gov/dataset/ea0c8ca9-023e-46a3-b95b-b9d4ab8ec195/resource/842c8bcb-bfac-4aa9-9d,State of California,ca-gov,pdf,hafdselectedfiledoc2004.pdf,https://catalog.data.gov/dataset/hospital-annual-financial-data-selected-data-pivot-tables-a3e84/resource/62f9e112-82dc-40ab-b679-d81e80808273?inner_span=True,Hospital Annual Financial Data - Selected Data & Pivot Tables - Hospital Annual Selected File - Documentation - Catalog,2
https://data.chhs.ca.gov/dataset/ead44d40-fd63-4f9f-950a-3b0111074de8/resource/b5e9e666-afa0-4f89-82,State of California,ca-gov,xlsx,coveragebyzip_od_data_dictionary_apr2024.xlsx,https://catalog.data.gov/dataset/covid-19-vaccine-progress-dashboard-data-by-zip-code-edd80,COVID-19 Vaccine Progress Dashboard Data by ZIP Code - Catalog,2
https://data.chhs.ca.gov/dataset/ed5d21ce-9ec4-44ca-a482-2f4c767e0528/resource/7bacc638-e70a-4d02-ba,State of California,ca-gov,xlsx,2022pddpivot.xlsx,https://catalog.data.gov/dataset/hospital-inpatient-characteristics-by-facility-pivot-profile-1765c,Hospital Inpatient - Characteristics by Facility (Pivot Profile) - Catalog,2
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/2f0efc0b-9d44-4d8a-bd,State of California,ca-gov,csv,cdph_ssi_peds_odp_2021.csv,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6,Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - Catalog,2
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/306807d2-5bd0-4f41-bb,State of California,ca-gov,csv,cdph_ssi_peds_odp_2020h1.csv,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6,Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - Catalog,2
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/a47dfb1c-e77b-43a2-82,State of California,ca-gov,zip,surgical-site-infections-ssis-for-28-operative-procedures-in-california-hospitals-52s4vk.zip,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6,Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - Catalog,2
https://data.chhs.ca.gov/dataset/f243090b-4c05-4c61-b614-7cb49b86b21d/resource/e6828e3c-bf54-4991-86,State of California,ca-gov,csv,cdph_ssi_adult_odp_2020h1.csv,https://catalog.data.gov/dataset/surgical-site-infections-ssis-for-operative-procedures-in-california-hospitals-a6bf6,Surgical Site Infections (SSIs) for Operative Procedures in California Hospitals - Catalog,2
https://data.chhs.ca.gov/dataset/f2b33545-db0a-4a53-a611-41de532e7c53/resource/1f699c45-f52f-408e-a8,State of California,ca-gov,csv,data-dictionary-preventable-hospitalizations.csv,https://catalog.data.gov/dataset/rates-of-preventable-hospitalizations-for-selected-medical-conditions-by-county-lghc-indic-596ba,Rates of Preventable Hospitalizations for Selected Medical Conditions by County (LGHC Indicator) - Catalog,2
https://data.chhs.ca.gov/dataset/f333528b-4d38-4814-bebb-12db1f10f535/resource/8a6d70b1-c4e4-416e-ae,State of California,ca-gov,xlsx,covid-19_cases_deaths_tests_data_dictionary_072523.xlsx,https://catalog.data.gov/dataset/covid-19-time-series-metrics-by-county-and-state-archived-aad71,COVID-19 Time-Series Metrics by County and State (ARCHIVED) - Catalog,2
https://data.chhs.ca.gov/dataset/f88f9d7f-635d-4334-9dac-4ce773afe4e5/resource/ef29f30e-320c-46cf-86,State of California,ca-gov,csv,covid19race_ethnicity_timeseries.csv,https://catalog.data.gov/dataset/covid-19-equity-metrics-paused-84b61,COVID-19 Equity Metrics (PAUSED) - Catalog,2
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/49f4e583-da0d-4a2e-81,State of California,ca-gov,csv,adults-with-diabetes-per-100-lghc-indicator-23.csv,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583,每 100 名成人糖尿病患者 (LGHC 指标) - 目录,2
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/49f4e583-da0d-4a2e-81,State of California,ca-gov,csv,adults-with-diabetes-per-100-lghc-indicator-23.csv,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583,每 100 名成人糖尿病患者（LGHC 指标） - 目录,2
https://data.chhs.ca.gov/dataset/f9feb1b8-16de-41fc-a983-084bcf80db11/resource/efdd6138-c50f-4644-94,State of California,ca-gov,zip,adults-with-diabetes-per-100-lghc-indicator-23-ar5bpr.zip,https://catalog.data.gov/dataset/adults-with-diabetes-per-100-lghc-indicator-f3583,Adults with Diabetes Per 100 (LGHC Indicator) - Catalog,2
https://data.chhs.ca.gov/dataset/fb0e792f-0165-414d-af91-130a4309505f/resource/a3b94dd4-b866-4208-a8,State of California,ca-gov,csv,outputfile.csv,https://catalog.data.gov/dataset/respiratory-virus-dashboard-metrics-f1259,Respiratory Virus Dashboard Metrics - Catalog,2
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/063faf93-0572-4fdc-84,State of California,ca-gov,csv,flu-publichealthlab-byregion-fluseason.csv,https://catalog.data.gov/dataset/influenza-surveillance-05970/resource/fd070022-d444-4b8b-889f-e43738949d65,流感监测 - 公共卫生实验室流感呼吸道病毒监测数据（按地区和流感季节） - 目录,2
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/5b7cef59-c9e4-49eb-b9,State of California,ca-gov,csv,flu-clinicallab-byregion-fluseason.csv,https://catalog.data.gov/dataset/influenza-surveillance-05970,Influenza Surveillance - Catalog,2
https://data.chhs.ca.gov/dataset/fc544658-35c5-4be0-af20-fc703bc57c13/resource/96fb5413-c61b-428c-99,State of California,ca-gov,zip,influenza-surveillance-jtpkmr.zip,https://catalog.data.gov/dataset/influenza-surveillance-05970,Influenza Surveillance - Catalog,2
https://data.chhs.ca.gov/dataset/ff3083ea-17cb-4fb2-b51e-183444515b67/resource/505264b7-8a69-40f8-91,State of California,ca-gov,xlsx,hci_accesstoparks_469_ca_re_co_cd_pl_ct-7-3-2017-ada.xlsx,https://catalog.data.gov/dataset/park-beach-open-space-or-coastline-access-bc3af,"Park, Beach, Open Space, or Coastline Access - Catalog",2
https://data.cnra.ca.gov/dataset/022f670f-eb4e-4314-9fad-74f7f9560400/resource/fa77215c-a06c-4fa2-b8,State of California,ca-gov,zip,sharkincidents_1950_2022_220302.zip,https://catalog.data.gov/dataset/shark-incident-database-california-56167/resource/840a3095-4333-4c4f-8e3c-c4b5dbc9ad5e?inner_span=True,Shark Incident Database - California - SharkIncidents_1950_2022_220302.zip - Catalog,2
https://data.cnra.ca.gov/dataset/12e1b2a6-6acf-47f1-9c1c-2a28a8560458/resource/f870580e-4985-4453-ab,State of California,ca-gov,zip,agricultural-water-use-data-2011-2015.zip,https://catalog.data.gov/dataset/land-water-use-2011-2015-1ab61,Agricultural Water Use Data 2011-2015 - Catalog,2
https://data.cnra.ca.gov/dataset/15c2e1d7-cf90-4d91-85e0-542ffe2cee99/resource/22903b93-aca8-4d23-b6,State of California,ca-gov,csv,seasonal_data_20240409.csv,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd/resource/0041b1b7-a0de-41cb-9bba-f19725835d7d?inner_span=True,Data for Calculating Efficient Outdoor Water Uses - Seasonal Data - Catalog,2
https://data.cnra.ca.gov/dataset/2395530a-5421-487e-921e-d6e594f23ac6/resource/8875c60c-3bc9-4b5a-a8,State of California,ca-gov,zip,calsim3.0_20210725.zip,https://catalog.data.gov/dataset/calsim-3-0-release-7f092/resource/e0dc04fe-466e-4ed4-9d7e-bb395cd051e5,CalSim 3.0 Release - CalSim 3.0 Model Package - Catalog,2
https://data.cnra.ca.gov/dataset/31b65732-941d-4af0-9d8c-279fac441fd6/resource/94b36840-0540-445b-8c,State of California,ca-gov,zip,cced_2023a.zip,https://catalog.data.gov/dataset/california-conservation-easement-database-de857,California Conservation Easement Database - Catalog,2
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/379d0f98-d165-4e3c-b3,State of California,ca-gov,xlsx,cvp_contractor_tables.xlsx,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737,SGMA Climate Change Resources - Catalog,2
https://data.cnra.ca.gov/dataset/31c7799f-9ec8-42a0-9416-0d2318a8dec4/resource/f86f75e8-0de6-4232-96,State of California,ca-gov,zip,statewidegriddedprecipitationandet.zip,https://catalog.data.gov/dataset/sgma-climate-change-resources-80737/resource/89044152-5bf4-43be-879f-5e1fcaca3987?inner_span=True,SGMA Climate Change Resources - Statewide Gridded Precipitation and ET - Catalog,2
https://data.cnra.ca.gov/dataset/3f87088d-a2f9-4a46-a979-1120069db2c6/resource/d57fdf28-6d2c-412e-96,State of California,ca-gov,zip,calgw-update-2020-land-subsidence-vertical-displacement-polygon.zip,https://catalog.data.gov/dataset/californias-groundwater-update-2020-bulletin-118-bd4ea/resource/9ea7bfc8-2c84-46c5-b63f-3a08e8ba58f1?inner_span=True,California's Groundwater Update 2020 (Bulletin 118) - CalGW Update 2020 - Land Subsidence Vertical Displacement Polygon - Catalog,2
https://data.cnra.ca.gov/dataset/3f96977e-2597-4baa-8c9b-c433cea0685e/resource/1911e554-37ab-44c0-89,State of California,ca-gov,csv,field_results.csv,https://catalog.data.gov/dataset/water-quality-data-c4036,水質資料 - 目錄,2
https://data.cnra.ca.gov/dataset/4b78f997-f5f8-426e-bb3f-a38a048aa6d8/resource/55e948d5-62f5-4dc8-89,State of California,ca-gov,zip,historic-mws-thru-2014.zip,https://catalog.data.gov/dataset/wintering-waterfowl-monitoring-central-valley-1955-2022-942e9,Wintering Waterfowl Monitoring - Central Valley - 1955-2022 - Catalog,2
https://data.cnra.ca.gov/dataset/4b78f997-f5f8-426e-bb3f-a38a048aa6d8/resource/9affc732-cdf5-4be7-b9,State of California,ca-gov,zip,revised-midwinter-survey-2015-to-current.zip,https://catalog.data.gov/dataset/wintering-waterfowl-monitoring-central-valley-1955-2022-942e9,Wintering Waterfowl Monitoring - Central Valley - 1955-2022 - Catalog,2
https://data.cnra.ca.gov/dataset/511528b2-f7d3-4d86-8902-cc9befeeeed5/resource/510abd22-f63b-4981-a1,State of California,ca-gov,zip,nhd_major_rivers.zip,https://catalog.data.gov/dataset/national-hydrography-dataset-nhd-0c127,National Hydrography Data - NHD and 3DHP - Catalog,2
https://data.cnra.ca.gov/dataset/511528b2-f7d3-4d86-8902-cc9befeeeed5/resource/7d1e7e44-81b1-43fe-95,State of California,ca-gov,zip,nhd_major_rivers_and_creeks.zip,https://catalog.data.gov/dataset/national-hydrography-dataset-nhd-0c127,National Hydrography Data - NHD and 3DHP - Catalog,2
https://data.cnra.ca.gov/dataset/618c73fe-b28c-4399-a824-43d0278fe974/resource/03967113-1556-4100-af,State of California,ca-gov,csv,gwl-stations.csv,https://catalog.data.gov/dataset/continuous-groundwater-level-measurements-5481b/resource/9af7a3ab-1092-4e3f-a841-985c180a9c99,Continuous Groundwater Level Measurements - Stations - Catalog,2
https://data.cnra.ca.gov/dataset/618c73fe-b28c-4399-a824-43d0278fe974/resource/06437a09-ac72-4d5b-91,State of California,ca-gov,csv,gwl-quality_codes.csv,https://catalog.data.gov/dataset/continuous-groundwater-level-measurements-5481b,Continuous Groundwater Level Measurements - Catalog,2
https://data.cnra.ca.gov/dataset/647afc02-8954-426d-aabd-eff418d2652c/resource/49973175-fe61-404a-82,State of California,ca-gov,csv,wellreportpdflinks_local.csv,https://catalog.data.gov/dataset/well-completion-reports-dfe76/resource/eb788db1-4f62-421e-a32a-c12e30583353,Well Completion Reports - Well Completion Report PDF Links (Local) - Catalog,2
https://data.cnra.ca.gov/dataset/6c3d65e3-35bb-49e1-a51e-49d5a2cf09a9/resource/eebd40ab-35a3-4e62-a6,State of California,ca-gov,zip,i15_crop_mapping_2021_shp.zip,https://catalog.data.gov/dataset/statewide-crop-mapping-5fcda/resource/d1e8115a-3a2c-43af-b435-ed06e2804d24,Statewide Crop Mapping - 2021 Statewide Crop Mapping Shapefile - Catalog,2
https://data.cnra.ca.gov/dataset/6c3d65e3-35bb-49e1-a51e-49d5a2cf09a9/resource/eebd40ab-35a3-4e62-a6,State of California,ca-gov,zip,i15_crop_mapping_2021_shp.zip,https://catalog.data.gov/dataset/statewide-crop-mapping-5fcda/resource/d1e8115a-3a2c-43af-b435-ed06e2804d24?inner_span=True,Statewide Crop Mapping - 2021 Statewide Crop Mapping Shapefile - Catalog,2
https://data.cnra.ca.gov/dataset/75eb6072-6810-471d-ba73-d8eadec36564/resource/d173b2ac-d541-4dc4-9c,State of California,ca-gov,pdf,california-gw-factsheet.pdf,https://catalog.data.gov/dataset/californias-groundwater-bulletin-118-038cb/resource/fdc20282-4cb5-435f-8ad3-22e787d251a0,California's Groundwater (Bulletin 118) - California's Groundwater Update 2020 Fact Sheet - Catalog,2
https://data.cnra.ca.gov/dataset/78ac95ac-9665-4e53-aea6-ad0762055cce/resource/2dd4053e-ac13-486e-9b,State of California,ca-gov,pdf,microplastic-levels-in-sf-bay-final-report.pdf,https://catalog.data.gov/dataset/microplastic-and-microparticle-data-from-surface-water-san-francisco-bay-and-adjacent-sanc/resource/f8da3bfc-cf9d-4e8c-bbdc-5e20f8b72fea,Microplastic and Microparticle Data from Surface Water: San Francisco Bay and Adjacent Sanctuaries - Microplastic and Microparticle Data from Surface Water: San Francisco Bay and Adjacent Sanctuaries - Catalog,2
https://data.cnra.ca.gov/dataset/7df5ed73-bbf5-47e2-a4f7-ced2141da958/resource/f29307ac-8b8b-4069-a1,State of California,ca-gov,xlsx,cdfw-dmp000381-metadata-worksheet.xlsx,https://catalog.data.gov/dataset/fall-chinook-escapement-klamath-basin-watershed-2a5c0,Fall Chinook Escapement - Klamath Basin Watershed - Catalog,2
https://data.cnra.ca.gov/dataset/806ce291-645b-4646-8e15-9295b7740f5a/resource/79c7b9c1-1203-4203-b9,State of California,ca-gov,pdf,sgma_wyt_dataset_developmentreport.pdf,https://catalog.data.gov/dataset/sustainable-groundwater-management-act-sgma-water-year-type-dataset-b4831/resource/f8f2a2cf-7a08-48d9-abe7-c56f1392402f,Sustainable Groundwater Management Act (SGMA) Water Year Type Dataset - SGMA Water Year Type Dataset Development Report - Catalog,2
https://data.cnra.ca.gov/dataset/8f7c9792-652a-4f5e-95ad-707961dfc3f5/resource/da64051a-7751-48e1-ab,State of California,ca-gov,xlsx,cdec-water-year-type-nov-2023.xlsx,https://catalog.data.gov/dataset/cdec-water-year-type-dataset-7f922,CDEC Water Year Type Dataset - Catalog,2
https://data.cnra.ca.gov/dataset/bd39164a-dd83-4980-8bd7-954c12e87680/resource/b3c782f4-8a26-404a-bf,State of California,ca-gov,csv,oahmonitoring.csv,https://catalog.data.gov/dataset/ocean-acidification-hypoxia-west-coast-and-biological-california-monitoring-locations,"Ocean Acidification, Hypoxia (West Coast) and Biological (California) Monitoring Locations - Catalog",2
https://data.cnra.ca.gov/dataset/ea4de5b9-b949-434f-a045-e95a10eeb110/resource/947effa9-ed87-4bd6-b6,State of California,ca-gov,zip,i15_landuse_madera2011_gdb.zip,https://catalog.data.gov/dataset/county-land-use-surveys-838e5/resource/14b2f7a7-6f26-49eb-a85e-1882d9a8f304?inner_span=True,County Land Use Surveys - 2011 Madera County Land Use GIS Geodatabase - Catalog,2
https://data.debtwatch.treasurer.ca.gov/api/views/7xy8-kac7/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/imperial-county-5011b/resource/81baf3b4-baac-41fe-ae81-c3b1b19c9ead,Imperial County - Imperial County - Catalog,2
https://data.debtwatch.treasurer.ca.gov/api/views/7y92-m4a4/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/san-francisco-county-dabd1,샌프란시스코 카운티 - 카탈로그,2
https://data.debtwatch.treasurer.ca.gov/api/views/a3q9-8y2y/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/k-14-schools-2e6d3,K-14 Schools - Catalog,2
https://data.debtwatch.treasurer.ca.gov/api/views/dzi5-k38k/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/mello-roos-yearly-fiscal-8a2d1/resource/c25b01e1-b67b-4fe8-abc0-54b7df38ca7d,Mello Roos Yearly Fiscal - Mello Roos Yearly Fiscal - Catalog,2
https://data.debtwatch.treasurer.ca.gov/api/views/tpdq-pxp3/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/yuba-county-e9932,Yuba County - Catalog,2
https://data.debtwatch.treasurer.ca.gov/api/views/tu5s-vpc2/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/cities-bfa3f/resource/569ae794-0745-4a48-a3f1-6c61b1118864,Thành phố - Thành phố - Danh mục,2
https://data.edd.ca.gov/api/views/qbrj-7mnz/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/unemployment-insurance-weekly-claims-data-for-california,Unemployment Insurance Weekly Claims Data for California - Catalog,2
https://filelib.wildlife.ca.gov/public/BDB/GIS/NLCD/nlcd_2001_land_cover_ca_20210604.tif.zip,State of California,ca-gov,zip,nlcd_2001_land_cover_ca_20210604.tif.zip,https://catalog.data.gov/dataset/nlcd-2021-land-cover-california-subset,NLCD 2021 Land Cover California Subset - Catalog,2
https://gamagroundwater.waterboards.ca.gov/gama/GAMA_Data_Dictionary.xlsx,State of California,ca-gov,xlsx,GAMA_Data_Dictionary.xlsx,https://catalog.data.gov/dataset/ground-water-water-quality-results/resource/71062db9-92de-4590-af69-8573b895a5c5,Ground Water - Water Quality Results - GAMA Data Dictionary - Catalog,2
https://gis.data.ca.gov/datasets/a845f4a557df456481af3968952550e5_0.csv?outSR=%7B%22latestWkid%22%3A,State of California,ca-gov,csv,"a845f4a557df456481af3968952550e5_0.csv?outSR={""latestWkid""%3A3857%2C""wkid""%3A102100}",https://catalog.data.gov/dataset/airport-runways-2368c,Airport Runways - Catalog,2
https://hcai.ca.gov/wp-content/uploads/2024/03/Format-and-File-Specifications-version-2.0-ada.pdf,State of California,ca-gov,pdf,Format-and-File-Specifications-version-2.0-ada.pdf,https://catalog.data.gov/dataset/prescription-drugs-introduced-to-market-b9ac6,Prescription Drugs Introduced to Market - Catalog,2
https://hcai.ca.gov/wp-content/uploads/2024/03/QuickGuide_LinkingTheDatasets.pdf,State of California,ca-gov,pdf,QuickGuide_LinkingTheDatasets.pdf,https://catalog.data.gov/dataset/prescription-drug-wholesale-acquisition-cost-wac-increases-eef91,Prescription Drug Wholesale Acquisition Cost (WAC) Increases - Catalog,2
https://water.ca.gov/-/media/DWR-Website/Web-Pages/Programs/Water-Use-And-Efficiency/2018-Water-Cons,State of California,ca-gov,pdf,UWUO_GM_WUES-DWR-2021-01B_COMPLETE.pdf,https://catalog.data.gov/dataset/data-for-calculating-efficient-outdoor-water-uses-147dd,Data for Calculating Efficient Outdoor Water Uses - Catalog,2
https://www.blm.gov/style/medialib/blm/wo/MINERALS__REALTY__AND_RESOURCE_PROTECTION_/energy/solar_an,State of California,ca-gov,pdfBLM,Public Webinar Dec 3 2014 - Solar and Wind Regulations.pdfBLM,https://catalog.data.gov/dataset/solar-footprints-in-california-6251a,Kaliforniya'daki Güneş Ayak İzleri - Katalog,2
https://www.waterboards.ca.gov/publications_forms/publications/factsheets/docs/gama_gis_factsheet.pd,State of California,ca-gov,pdf,gama_gis_factsheet.pdf,https://catalog.data.gov/dataset/ground-water-water-quality-results,Ground Water - Water Quality Results - Catalog,2
http://www.cdc.gov/brfss/annual_data/2013/pdf/compare_2013.pdf,State of California,ca-gov,pdf,compare_2013.pdf,https://catalog.data.gov/dataset/respondents-indicating-at-least-1-type-of-adverse-childhood-experience-lghc-indicator-8e3c3,Respondents Indicating At Least 1 Type of Adverse Childhood Experience (LGHC Indicator) - Catalog,1
https://bythenumbers.sco.ca.gov/api/views/4r6b-cjt3/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/property-tax-allocations-74568,Property Tax - Allocations - Catalog,1
https://bythenumbers.sco.ca.gov/api/views/4r6b-cjt3/rows.xml?accessType=DOWNLOAD,State of California,ca-gov,xml,rows.xml?accessType=DOWNLOAD,https://catalog.data.gov/dataset/property-tax-allocations-74568/resource/dae83cdc-37ad-4bfe-a054-b433c94b7fab?inner_span=True,Property Tax - Allocations - Property Tax - Allocations - Catalog,1
https://bythenumbers.sco.ca.gov/api/views/7nub-zvje/rows.csv?accessType=DOWNLOAD,State of California,ca-gov,csv,rows.csv?accessType=DOWNLOAD,https://catalog.data.gov/dataset/counties-that-filed-late-or-failed-to-file-fy-2021-22-ftrs,Counties that filed late or failed to file FY 2021-22 FTRs - Catalog,1
